Sample,normalizationconstant,location,scl,shp,skew
RBCF,-24.756621014701224,66.5750935638215,0.26612516618885423,76.02296507938884,0.3924097071659732
RBBZ,2.5351894697805473,66.30597772045142,0.07029073264558473,5.693742632194237,1.2443833037007397
RBCI,2.667883781125631,66.25975868015452,0.027402528897335954,1.5143497417321339,1.416828453841287
RBCJ2,2.933350131649913,66.2700900695329,0.03820845017579679,4.884473643349968,0.7199351563615914
RBCL,2.495951674475556,66.27377622882443,0.04302627015812089,5.314496469230955,0.6079473098227506
RBCN,-19.857935008541713,66.30152862891225,0.044190189034570615,12.84715130729491,0.14770931435872584
RBCQ,-18.490797003710156,66.31068338874489,0.1827792887973257,51.09118049911935,0.3675329213000804
