65.93 ,0.11
65.96 ,0.24 
66.02 ,0.14
66.02 ,0.11
66.047,0.040
66.051,0.035
66.075,0.070
66.10 ,0.16
66.11 ,0.17
66.20 ,0.25
66.25 ,0.11
66.51 ,0.22
