66.044,0.066
66.058,0.039
66.061,0.052
66.066,0.071
66.078,0.049
66.085,0.053
66.086,0.096
66.098,0.070
66.104,0.069
66.122,0.068
66.15 ,0.12
66.15 ,0.11
66.151,0.041
66.304,0.073
