65.99 ,0.14
66.027,0.062
66.04 ,0.11 
66.04 ,0.19
66.045,0.028
66.046,0.093
66.076,0.094
66.10 ,0.15
66.109,0.088
66.117,0.054
66.134,0.075
66.14 ,0.15
66.15 ,0.17
66.15 ,0.14
66.15 ,0.17
66.15 ,0.13
66.154,0.069
66.17 ,0.11
66.18 ,0.20
66.24 ,0.18
66.32 ,0.12
66.60 ,0.35
