 65.95,0.48
 65.98,0.19
 66.03,0.11
 66.04,0.19
 66.05,0.12
 66.06,0.15
 66.07,0.14
 66.08,0.12
 66.08,0.18
 66.10,0.36
 66.11,0.24
 66.14,0.19
 66.15,0.19
 66.19,0.40
 66.21,0.13
 66.23,0.19
 66.30,0.25
 66.31,0.23
