65.77 ,0.22
65.81 ,0.12
65.840,0.045
65.85 ,0.10
65.90 ,0.84 
65.91 ,0.16
65.96 ,0.61
65.96 ,0.11
65.99 ,0.14
66.00 ,0.26
66.03 ,0.14
